pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
FF,95.8,3.39,54.02,5.2,12.0,1,0,1.0,0,0,1.11,0.63,0.92,3.09,0,1,0,1,4,0.0,0.0,0.0,95.4,2302.0,6.5,115.0,0
SL,78.4,3.27,55.34,5.5,4.0,1,0,1.0,0,0,-1.16,0.12,-0.71,2.69,0,0,1,1,4,279.0,98.5,19.0,76.1,2417.0,5.2,273.0,1
SL,74.8,3.3,55.44,5.55,13.0,0,0,0.0,0,0,-1.36,-0.06,-0.86,2.15,0,0,0,1,4,0.0,0.0,0.0,72.2,2368.0,5.1,282.0,1
SL,77.6,3.36,55.53,5.58,13.0,1,0,1.0,0,0,-1.18,-0.44,-0.6,1.31,0,0,0,0,4,0.0,0.0,0.0,74.9,2471.0,5.0,299.0,1
CH,87.0,3.28,53.97,5.25,11.0,1,0,1.0,0,0,1.22,0.83,-1.06,2.77,0,1,0,2,3,0.0,0.0,0.0,86.7,2010.0,6.5,120.0,1
SI,93.0,3.46,54.28,5.36,14.0,1,0,0.0,0,0,1.46,0.72,1.29,2.1,0,0,1,1,3,0.0,0.0,0.0,92.2,2211.0,6.2,112.0,1
SI,94.1,3.41,54.36,5.25,12.0,0,0,0.0,0,0,1.54,0.24,1.4,2.79,0,0,0,1,3,0.0,0.0,0.0,93.3,2247.0,6.1,94.0,1
FF,91.0,3.4,54.45,5.54,5.0,1,0,1.0,0,0,0.99,0.97,0.15,2.7,0,0,0,0,3,0.0,0.0,0.0,90.2,2259.0,6.1,130.0,1
SL,80.0,3.21,54.98,5.58,6.0,1,0,1.0,0,0,-1.52,-0.25,0.37,2.59,1,0,0,2,2,0.0,0.0,0.0,78.6,2234.0,5.5,285.0,0
SL,81.3,3.29,54.88,5.48,9.0,1,0,0.0,0,0,-1.28,-0.31,0.55,1.72,1,0,0,1,2,0.0,0.0,0.0,80.2,2384.0,5.6,290.0,0
CH,86.8,3.45,54.53,5.23,13.0,1,0,1.0,0,0,1.48,0.66,-1.02,1.31,0,0,1,0,2,0.0,0.0,0.0,85.5,1728.0,6.0,109.0,0
FF,93.4,3.36,54.58,5.77,12.0,0,0,1.0,0,0,1.11,1.19,0.67,3.66,0,0,0,0,2,0.0,0.0,0.0,92.5,2234.0,5.9,134.0,0
SI,90.0,3.57,54.38,5.36,9.0,1,0,1.0,0,0,1.39,0.35,0.59,1.64,0,0,0,2,1,0.0,0.0,0.0,89.1,2148.0,6.1,99.0,0
CH,84.8,3.43,54.52,5.4,8.0,1,0,1.0,0,0,1.4,0.78,-0.08,1.93,0,0,0,1,1,0.0,0.0,0.0,83.6,1992.0,6.0,114.0,0
FF,94.8,3.47,54.49,5.43,5.0,1,0,1.0,0,0,1.12,0.86,0.08,2.44,0,0,0,0,1,0.0,0.0,0.0,93.8,2305.0,6.0,124.0,0
SL,81.3,2.91,55.16,5.59,7.0,1,0,0.0,0,0,-1.17,-0.19,-0.44,1.62,0,0,1,2,7,0.0,0.0,0.0,79.0,2633.0,5.3,288.0,5
SL,76.5,3.16,55.32,5.51,4.0,0,0,0.0,0,0,-1.33,-0.23,-0.67,2.21,0,0,0,2,7,172.0,61.7,28.0,74.0,2447.0,5.2,288.0,5
FF,89.8,3.08,54.49,5.39,2.0,1,0,1.0,0,0,1.36,1.0,0.12,3.17,0,0,0,1,7,183.0,67.5,40.0,88.9,2219.0,6.0,122.0,5
FF,90.8,3.3,54.57,5.31,3.0,1,0,1.0,0,0,1.4,1.04,0.5,2.91,0,0,0,0,7,0.0,0.0,0.0,90.0,2312.0,5.9,123.0,5
FF,95.2,3.04,54.44,5.42,3.0,1,0,1.0,0,0,1.19,0.78,0.62,3.17,1,1,0,2,6,133.0,78.1,13.0,94.5,2335.0,6.1,119.0,5
CH,85.7,3.22,54.62,5.31,14.0,1,0,0.0,0,0,1.26,0.46,1.08,2.45,1,1,0,1,6,0.0,0.0,0.0,85.0,1860.0,5.9,104.0,5
SL,79.9,2.95,55.27,5.62,4.0,1,0,1.0,0,0,-0.84,-0.2,-0.52,2.32,0,0,1,1,6,0.0,0.0,0.0,78.0,2472.0,5.2,294.0,5
CH,87.6,3.13,54.56,5.3,7.0,1,0,1.0,0,0,1.51,0.34,-0.42,2.13,0,0,1,0,6,0.0,0.0,0.0,86.8,2033.0,5.9,98.0,5
CH,89.0,3.24,54.64,5.41,5.0,1,0,1.0,0,0,1.49,0.57,0.25,2.6,0,0,0,0,6,0.0,0.0,0.0,88.0,2256.0,5.9,107.0,5
CH,84.6,3.27,54.68,5.36,7.0,1,0,0.0,0,0,1.39,0.64,-0.76,1.61,0,0,0,2,5,0.0,0.0,0.0,83.4,1959.0,5.8,109.0,5
SL,78.9,3.21,55.38,5.61,5.0,0,0,1.0,0,0,-0.98,-0.29,0.11,2.23,0,0,0,1,5,0.0,0.0,0.0,77.1,2479.0,5.1,295.0,5
FF,91.1,3.21,54.84,5.55,2.0,1,0,1.0,0,0,1.23,1.17,0.27,2.87,0,0,0,0,5,0.0,0.0,0.0,89.7,2351.0,5.7,130.0,5
SL,77.3,3.06,55.29,5.57,14.0,1,0,0.0,0,0,-1.18,-0.62,1.04,1.9,0,0,1,2,4,0.0,0.0,0.0,75.5,2293.0,5.2,304.0,4
CH,85.2,3.27,54.83,5.16,8.0,1,0,1.0,0,0,1.57,-0.09,-0.11,1.32,0,0,1,1,4,0.0,0.0,0.0,83.6,1749.0,5.7,81.0,4
FF,89.9,3.34,54.81,5.39,13.0,1,0,0.0,0,0,1.4,0.94,-0.16,1.48,0,0,0,1,4,0.0,0.0,0.0,88.0,2243.0,5.7,119.0,4
CH,82.6,3.3,54.85,5.32,6.0,1,0,1.0,0,0,1.26,0.47,0.7,2.67,0,0,0,0,4,0.0,0.0,0.0,81.6,1818.0,5.6,104.0,4
SL,78.2,3.14,55.53,5.61,12.0,1,0,0.0,0,0,-0.43,-0.55,1.72,2.73,0,0,0,2,3,0.0,0.0,0.0,76.3,2312.0,5.0,329.0,4
FF,93.7,3.19,54.71,5.69,12.0,1,0,1.0,0,0,1.15,0.9,0.89,3.38,0,0,0,1,3,200.0,73.6,55.0,92.6,2329.0,5.8,124.0,4
FF,90.4,3.03,54.8,5.71,2.0,1,0,1.0,0,0,1.24,0.98,0.03,3.32,0,0,0,0,3,0.0,0.0,0.0,89.1,2340.0,5.7,124.0,4
FF,89.5,3.13,54.5,5.48,12.0,0,0,0.0,0,0,1.23,0.95,0.44,3.62,0,0,1,2,2,0.0,0.0,0.0,88.6,2248.0,6.0,123.0,4
CH,84.9,3.15,54.13,5.43,8.0,1,0,1.0,0,0,1.46,0.68,0.23,1.65,0,0,1,1,2,0.0,0.0,0.0,84.6,1837.0,6.4,110.0,4
CH,88.9,3.21,54.45,5.33,12.0,1,0,1.0,0,0,1.31,-0.14,0.94,2.46,0,0,1,0,2,1.0,48.2,-63.0,88.6,1934.0,6.1,79.0,4
FF,91.7,3.16,54.41,5.57,6.0,1,0,1.0,0,0,1.31,1.1,0.78,2.33,0,0,0,0,2,0.0,0.0,0.0,91.3,2279.0,6.1,127.0,4
SL,78.8,3.18,55.29,5.51,13.0,1,0,1.0,0,0,-0.95,-0.49,-0.29,1.27,0,1,1,2,1,0.0,0.0,0.0,77.0,2489.0,5.2,305.0,2
FF,90.8,3.18,54.3,5.45,8.0,1,0,0.0,0,0,1.34,0.85,0.22,1.96,0,0,1,2,1,173.0,109.2,6.0,90.2,2230.0,6.2,118.0,2
SI,90.9,3.21,54.58,5.35,13.0,1,0,0.0,0,0,1.55,0.06,-0.05,0.89,0,0,1,1,1,0.0,0.0,0.0,90.3,2098.0,5.9,88.0,2
CH,87.3,3.21,54.36,5.43,5.0,1,0,0.0,0,0,1.33,0.98,0.25,2.32,0,0,1,0,1,0.0,89.2,39.0,86.8,1983.0,6.1,123.0,2
SI,93.0,3.28,54.64,5.38,9.0,1,0,1.0,0,0,1.41,0.3,0.74,1.91,0,0,0,0,1,0.0,0.0,0.0,92.3,2118.0,5.9,97.0,2
FF,92.2,3.14,54.47,5.3,11.0,1,0,0.0,0,0,1.15,0.96,-0.9,2.61,0,1,1,0,7,0.0,0.0,0.0,91.5,2063.0,6.0,126.0,1
CH,89.3,3.22,54.58,5.23,12.0,1,0,0.0,0,0,1.48,0.65,1.07,2.64,0,0,1,0,7,0.0,0.0,0.0,88.7,1915.0,5.9,110.0,1
SL,76.1,3.1,55.62,5.48,8.0,1,0,1.0,0,0,-1.46,-0.32,-0.16,1.99,0,0,0,0,7,0.0,0.0,0.0,73.7,2469.0,4.9,289.0,1
SL,81.9,3.09,55.1,5.45,13.0,1,0,1.0,0,0,-1.0,-0.61,-1.1,1.58,0,0,1,2,6,0.0,0.0,0.0,80.1,2472.0,5.4,308.0,1
FF,93.0,3.14,54.75,5.49,3.0,1,0,1.0,0,0,1.07,1.19,0.66,3.03,0,0,1,1,6,0.0,0.0,0.0,92.1,2158.0,5.7,135.0,1
CH,86.2,3.06,54.52,5.23,5.0,1,0,1.0,0,0,1.58,0.08,0.13,2.11,0,0,0,1,6,3.0,66.3,-32.0,85.8,1863.0,6.0,88.0,1
SL,76.0,3.1,55.35,5.53,4.0,1,0,0.0,0,0,-0.91,-0.7,-0.78,2.03,0,0,0,0,6,0.0,0.0,0.0,74.0,2187.0,5.2,315.0,1
SL,76.6,3.16,55.42,5.5,3.0,0,0,1.0,0,0,-1.04,-0.48,0.63,2.77,0,0,0,2,5,0.0,0.0,0.0,74.7,2335.0,5.1,303.0,1
CH,88.4,3.2,54.56,5.24,7.0,1,0,1.0,0,0,1.55,0.46,-0.75,1.99,0,0,0,1,5,0.0,0.0,0.0,87.7,2067.0,5.9,102.0,1
SI,92.8,3.35,54.59,5.1,14.0,1,0,0.0,0,0,1.69,0.43,0.11,1.17,0,0,0,0,5,0.0,0.0,0.0,92.0,2250.0,5.9,100.0,1
FF,92.7,3.25,54.58,5.5,4.0,1,0,1.0,0,0,1.2,1.15,-0.44,2.5,0,0,1,2,4,133.0,63.6,69.0,92.2,2277.0,5.9,131.0,1
CH,85.7,3.28,54.59,5.18,14.0,1,0,0.0,0,0,1.54,0.4,0.25,0.88,0,0,0,2,4,0.0,0.0,0.0,84.8,1825.0,5.9,99.0,1
SL,80.0,3.15,55.48,5.53,14.0,1,0,0.0,0,0,-0.47,-0.35,2.58,1.92,0,0,0,1,4,0.0,0.0,0.0,78.2,2130.0,5.0,318.0,1
SL,79.0,3.12,55.46,5.67,8.0,1,0,1.0,0,0,-0.77,-0.43,-0.17,1.74,0,0,0,0,4,0.0,0.0,0.0,77.1,2344.0,5.0,308.0,1
SI,91.1,3.29,54.47,5.28,8.0,1,0,1.0,0,0,1.49,0.69,-0.2,1.95,0,0,0,2,3,0.0,0.0,0.0,90.5,1964.0,6.0,111.0,1
SI,94.7,3.16,54.56,5.4,6.0,1,0,0.0,0,0,1.39,0.43,0.74,2.3,0,0,0,1,3,299.0,97.2,15.0,94.2,2123.0,5.9,103.0,1
SI,92.3,3.19,54.59,5.31,12.0,0,0,1.0,0,0,1.46,0.4,1.47,3.03,0,0,0,0,3,261.0,70.9,60.0,91.8,2125.0,5.9,101.0,1
CH,89.1,3.3,54.47,5.24,9.0,1,0,1.0,0,0,1.45,0.41,0.41,2.13,0,0,0,0,3,5.0,69.3,-24.0,88.2,1985.0,6.0,101.0,2
CH,85.7,3.27,54.79,5.28,9.0,1,0,0.0,0,0,1.5,0.52,0.79,1.6,0,0,1,2,2,0.0,0.0,0.0,84.5,1673.0,5.7,104.0,2
CH,85.8,3.23,54.85,5.2,6.0,1,0,1.0,0,0,1.47,0.71,0.81,2.1,0,0,0,2,2,14.0,68.9,-8.0,84.5,1758.0,5.7,111.0,2
SL,77.7,3.26,55.41,5.4,7.0,1,0,1.0,0,0,-1.02,-0.16,-0.63,2.18,0,0,0,1,2,0.0,0.0,0.0,75.6,2388.0,5.1,288.0,2
CH,89.6,3.12,54.72,5.51,11.0,1,0,0.0,0,0,1.24,0.98,-0.92,3.17,0,0,0,0,2,0.0,0.0,0.0,88.5,2301.0,5.8,124.0,2
CH,87.3,3.24,54.84,5.31,13.0,1,0,0.0,0,0,1.52,0.51,-0.5,0.84,0,0,0,2,1,0.0,0.0,0.0,86.2,1787.0,5.7,104.0,0
0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FF,94.2,3.35,54.97,5.42,11.0,1,0,0.0,0,0,0.96,1.42,-0.41,3.66,0,0,0,0,1,0.0,0.0,0.0,92.8,2142.0,5.5,143.0,0
SL,81.6,2.84,54.73,5.73,8.0,0,0,0.0,0,0,-1.18,-0.47,-0.22,1.59,0,0,0,1,9,0.0,90.4,15.0,80.6,2409.0,5.8,297.0,5
CH,86.9,2.94,54.23,5.33,7.0,1,0,1.0,0,0,0.61,0.47,-0.44,1.94,0,0,1,1,9,0.0,0.0,0.0,87.0,1900.0,6.2,120.0,7
FF,92.0,3.16,54.14,5.55,12.0,1,0,0.0,0,0,1.31,0.8,1.99,2.79,0,0,0,1,9,0.0,0.0,0.0,92.1,2069.0,6.3,117.0,7
FF,90.4,2.95,54.51,5.69,8.0,0,0,1.0,0,0,0.92,0.99,0.17,1.66,0,0,0,0,9,0.0,0.0,0.0,89.7,2307.0,5.9,133.0,7
CH,83.8,3.1,54.4,5.34,12.0,1,0,1.0,0,0,1.17,0.4,0.84,2.72,0,0,0,2,8,0.0,0.0,0.0,83.6,1928.0,6.1,102.0,7
SL,76.5,2.99,55.19,5.64,12.0,1,0,0.0,0,0,-0.85,-0.07,1.56,4.05,0,0,0,1,8,0.0,0.0,0.0,75.0,2287.0,5.3,287.0,7
FF,93.1,2.93,54.64,5.4,2.0,0,0,1.0,0,0,0.71,0.6,0.19,3.05,0,0,0,0,8,0.0,0.0,0.0,92.3,2372.0,5.9,124.0,7
CH,87.7,2.99,54.29,5.48,8.0,1,0,1.0,0,0,1.05,0.48,-0.06,1.93,0,0,0,2,7,370.0,98.0,32.0,87.5,1897.0,6.2,108.0,7
FF,90.9,2.89,53.93,5.6,8.0,0,0,1.0,0,0,0.81,0.66,-0.25,1.94,0,0,0,1,7,0.0,0.0,0.0,91.3,2258.0,6.5,124.0,7
FF,93.5,2.96,54.04,5.64,5.0,0,0,1.0,0,0,0.74,0.62,0.2,2.23,0,0,0,0,7,0.0,0.0,0.0,93.8,2257.0,6.4,125.0,7
SI,92.6,2.94,54.44,5.62,5.0,1,0,1.0,0,0,1.17,0.48,-0.26,2.33,0,0,0,2,6,90.0,73.9,8.0,91.9,2156.0,6.0,107.0,7
CH,85.9,2.97,54.4,5.26,13.0,1,0,0.0,0,0,1.07,-0.16,-0.37,0.13,0,0,0,1,6,0.0,0.0,0.0,85.4,2095.0,6.0,75.0,7
FF,90.3,2.9,54.46,5.72,7.0,0,0,1.0,0,0,1.11,0.84,-0.35,1.86,0,0,0,0,6,0.0,0.0,0.0,89.6,2339.0,6.0,123.0,7
SI,90.5,3.3,54.19,5.38,12.0,1,0,1.0,0,0,1.28,0.55,1.39,3.32,0,0,0,2,5,0.0,0.0,0.0,90.3,2074.0,6.2,108.0,4
SL,75.8,3.07,55.28,5.7,6.0,1,0,1.0,0,0,-1.32,-0.35,0.32,2.75,0,0,0,1,5,0.0,0.0,0.0,74.0,2387.0,5.2,292.0,4
SL,76.6,2.93,55.2,5.75,8.0,0,0,1.0,0,0,-1.02,-0.56,-0.11,1.95,0,0,0,0,5,0.0,0.0,0.0,74.8,2438.0,5.3,306.0,4
CH,84.0,3.04,54.6,5.4,6.0,1,0,1.0,0,0,1.18,0.06,0.46,2.7,0,0,0,2,4,0.0,0.0,0.0,83.4,1732.0,5.9,86.0,4
FF,90.8,2.78,54.53,5.85,13.0,0,0,0.0,0,0,0.78,0.53,-0.64,1.53,0,0,0,1,4,0.0,0.0,0.0,90.5,2161.0,5.9,118.0,4
CH,87.4,3.13,54.49,5.5,14.0,1,0,0.0,0,0,1.23,0.46,1.18,2.1,0,0,0,0,4,0.0,0.0,0.0,87.0,2071.0,6.0,105.0,4
SL,77.8,3.11,55.14,5.54,12.0,1,0,0.0,0,0,-0.66,-0.1,1.71,3.42,0,1,0,2,3,0.0,0.0,0.0,76.5,2317.0,5.3,292.0,0
SL,81.0,2.68,55.01,5.77,5.0,1,0,1.0,0,0,-1.16,-0.69,-0.25,2.88,0,1,0,1,3,0.0,0.0,0.0,80.2,2447.0,5.5,306.0,0
FF,92.2,3.0,54.51,5.63,12.0,0,0,1.0,0,0,1.06,0.84,0.87,2.41,0,0,1,0,3,12.0,80.8,-11.0,91.8,2282.0,6.0,124.0,0
FF,93.6,3.0,54.66,5.67,6.0,1,0,1.0,0,0,1.16,0.8,0.48,2.84,0,0,0,0,3,0.0,0.0,0.0,92.7,2370.0,5.9,120.0,0
SI,91.0,3.05,54.64,5.47,3.0,1,0,1.0,0,0,1.26,0.38,0.51,2.96,0,0,0,2,2,198.0,83.9,61.0,90.2,1997.0,5.9,102.0,-1
FF,91.5,2.84,54.36,5.77,13.0,0,0,0.0,0,0,0.61,0.82,-1.48,1.72,0,0,0,2,2,0.0,0.0,0.0,90.8,2210.0,6.1,139.0,0
SL,76.1,3.11,55.22,5.74,8.0,1,0,1.0,0,0,-1.28,-0.49,0.18,2.16,0,0,0,1,2,0.0,0.0,0.0,74.4,2197.0,5.3,298.0,0
CH,84.3,3.06,54.42,5.25,8.0,0,0,1.0,0,0,1.11,-0.1,0.0,1.88,0,0,0,0,2,0.0,0.0,0.0,84.0,1953.0,6.1,78.0,0
CH,88.1,3.14,54.68,5.46,14.0,1,0,0.0,0,0,1.22,0.7,0.99,2.38,0,0,0,2,1,0.0,0.0,0.0,87.3,1952.0,5.9,115.0,0
CH,87.7,2.99,54.45,5.26,5.0,1,0,1.0,0,0,0.98,0.5,-0.12,2.73,0,0,0,1,1,0.0,0.0,0.0,87.4,2125.0,6.0,111.0,0
SI,92.0,2.91,54.39,5.55,5.0,1,0,0.0,0,0,1.12,0.19,-0.26,2.13,0,0,0,0,1,0.0,80.0,69.0,91.7,2193.0,6.0,94.0,0
SI,96.0,3.21,54.34,5.38,12.0,1,0,1.0,0,0,1.87,0.75,0.89,3.06,0,1,0,2,8,0.0,0.0,0.0,95.1,2233.0,6.2,108.0,-1
FF,98.2,3.11,54.04,5.39,14.0,0,0,1.0,0,0,1.61,1.07,1.02,2.02,0,1,0,1,8,0.0,0.0,0.0,98.0,2419.0,6.5,121.0,-1
CH,85.6,3.31,54.19,5.14,13.0,1,0,0.0,0,0,1.86,0.44,-0.94,1.04,0,0,1,1,8,0.0,0.0,0.0,85.0,1794.0,6.3,99.0,0
SL,75.7,3.11,55.12,5.48,3.0,1,0,1.0,0,0,-0.53,-0.21,0.32,2.87,0,0,0,1,8,0.0,0.0,0.0,74.1,2312.0,5.4,307.0,0
SI,95.7,3.35,54.52,5.31,14.0,1,0,0.0,0,0,1.96,0.55,1.32,2.28,0,0,0,0,8,0.0,0.0,0.0,95.0,2275.0,6.0,102.0,0
SL,77.5,3.22,55.41,5.54,13.0,1,0,1.0,0,0,-0.9,-0.58,-1.02,1.8,0,0,0,2,7,0.0,0.0,0.0,75.0,2293.0,5.1,311.0,0
FF,93.3,3.12,54.45,5.5,12.0,1,0,1.0,0,0,1.57,1.11,0.07,4.03,0,0,0,1,7,189.0,79.9,68.0,92.8,2205.0,6.1,122.0,0
SL,78.7,3.2,55.09,5.56,12.0,1,0,1.0,0,0,-0.52,-0.2,0.96,2.7,0,0,0,0,7,0.0,0.0,0.0,77.3,2285.0,5.4,306.0,0
SL,78.2,3.12,55.04,5.49,8.0,1,0,1.0,0,0,-0.54,0.19,-0.18,2.4,0,0,1,2,6,0.0,0.0,0.0,76.9,2335.0,5.5,268.0,0
SI,96.6,3.23,54.24,5.35,12.0,1,0,0.0,0,0,1.82,0.36,0.96,3.31,0,0,0,2,6,0.0,0.0,0.0,96.5,2111.0,6.3,98.0,0
FF,95.6,3.36,54.57,5.55,14.0,0,0,1.0,0,0,1.78,1.01,0.96,1.99,0,0,0,1,6,0.0,0.0,0.0,94.3,2307.0,5.9,116.0,0
SI,94.5,3.19,54.36,5.33,8.0,1,0,1.0,0,0,1.88,0.5,-0.11,1.6,0,0,0,0,6,129.0,62.9,16.0,94.0,2185.0,6.1,102.0,0
SI,96.3,3.23,54.47,5.33,14.0,1,0,1.0,0,0,2.0,0.29,0.98,2.36,0,0,0,2,5,0.0,0.0,0.0,95.6,2194.0,6.0,95.0,0
CH,84.5,3.36,54.52,5.25,5.0,1,0,1.0,0,0,1.77,0.66,-0.19,2.21,0,0,0,1,5,0.0,0.0,0.0,83.5,1998.0,6.0,106.0,0
CH,88.1,3.31,54.38,5.25,6.0,1,0,1.0,0,0,2.03,0.38,0.75,2.25,0,0,0,0,5,0.0,0.0,0.0,87.5,1989.0,6.1,97.0,0
SL,79.4,3.09,55.08,5.5,12.0,1,0,1.0,0,0,-0.55,0.06,0.91,2.87,0,0,1,2,4,0.0,0.0,0.0,77.8,2274.0,5.4,283.0,0
FF,94.6,3.11,54.28,5.43,4.0,1,0,0.0,0,0,1.47,1.33,-0.56,2.56,0,0,0,2,4,253.0,77.3,23.0,94.0,2271.0,6.2,129.0,0
SL,77.4,3.18,55.07,5.53,13.0,1,0,0.0,0,0,-0.82,-0.06,-1.55,0.99,0,0,0,1,4,0.0,0.0,0.0,75.3,2243.0,5.4,287.0,0
CH,90.0,3.4,54.57,5.36,12.0,1,0,1.0,0,0,1.94,0.96,1.13,2.43,0,0,0,0,4,0.0,0.0,0.0,89.1,1962.0,5.9,113.0,0
SL,75.9,3.21,55.27,5.43,6.0,0,0,0.0,0,0,-0.86,-0.24,0.63,2.8,0,0,0,2,3,165.0,80.7,63.0,73.9,2464.0,5.2,297.0,0
SI,95.1,3.16,54.25,5.27,12.0,1,0,1.0,0,0,1.88,0.5,0.86,2.89,0,0,0,1,3,0.0,0.0,0.0,95.1,2166.0,6.3,102.0,0
CH,85.3,3.31,54.34,5.31,12.0,1,0,0.0,0,0,2.13,0.34,1.34,2.76,0,0,0,0,3,0.0,0.0,0.0,84.8,1973.0,6.2,95.0,0
SL,78.5,3.14,55.34,5.49,5.0,1,0,0.0,0,0,-0.23,0.13,-0.05,2.31,0,1,0,2,2,122.0,81.6,68.0,76.7,2267.0,5.2,278.0,0
SI,93.9,3.22,54.24,5.3,5.0,1,0,1.0,0,0,1.89,0.8,0.07,2.4,0,1,0,1,2,0.0,0.0,0.0,93.3,2099.0,6.3,110.0,0
CH,86.0,3.25,54.41,5.26,6.0,1,0,1.0,0,0,1.88,0.74,0.43,2.6,0,0,0,1,2,0.0,0.0,0.0,85.2,1998.0,6.1,107.0,0
SI,96.3,3.27,54.57,5.5,12.0,1,0,1.0,0,0,1.89,0.74,0.91,2.74,0,0,0,0,2,0.0,0.0,0.0,95.4,2188.0,5.9,108.0,0
CH,86.9,3.52,54.19,5.14,6.0,1,0,1.0,0,0,1.74,0.67,0.46,3.03,0,0,0,2,1,0.0,0.0,0.0,87.1,1853.0,6.3,107.0,0
SI,96.2,3.19,54.28,5.47,13.0,1,0,0.0,0,0,1.91,0.61,-0.31,1.0,0,0,0,1,1,0.0,0.0,0.0,95.4,2279.0,6.2,104.0,0
FF,97.4,3.25,54.45,5.59,12.0,0,0,0.0,0,0,1.76,1.12,1.18,2.52,0,0,0,0,1,0.0,0.0,0.0,96.7,2342.0,6.0,120.0,0
SL,78.7,3.21,55.33,5.6,3.0,1,0,1.0,0,0,-0.9,-0.09,0.33,3.06,0,0,0,2,7,0.0,0.0,0.0,77.0,2360.0,5.2,286.0,0
SL,80.0,3.19,55.83,5.7,13.0,1,0,1.0,0,0,-0.97,-0.3,-1.43,0.99,0,0,0,1,7,0.0,0.0,0.0,77.3,2444.0,4.7,295.0,0
CH,86.7,3.17,54.83,5.46,7.0,1,0,0.0,0,0,1.48,0.25,-0.59,1.4,0,0,0,0,7,0.0,0.0,0.0,85.2,2042.0,5.7,94.0,0
CH,88.7,3.18,54.56,5.45,2.0,1,0,1.0,0,0,1.52,0.6,0.01,2.58,0,1,0,2,6,0.0,0.0,0.0,88.0,2001.0,5.9,107.0,0
SL,80.3,3.12,55.35,5.63,1.0,1,0,1.0,0,0,-0.86,-0.33,-0.4,3.0,0,1,0,1,6,0.0,0.0,0.0,78.6,2258.0,5.1,299.0,0
SI,97.5,3.1,54.43,5.65,12.0,1,0,1.0,0,0,1.41,0.33,0.02,3.63,0,1,0,1,6,0.0,0.0,0.0,97.0,2205.0,6.1,99.0,1
FF,96.0,3.36,54.8,5.56,12.0,1,0,0.0,0,0,1.28,0.89,0.36,4.05,0,0,0,1,6,0.0,0.0,0.0,94.5,2315.0,5.7,121.0,1
CH,87.0,3.36,55.14,5.46,12.0,1,0,1.0,0,0,1.73,0.33,1.53,2.74,0,0,0,0,6,0.0,0.0,0.0,85.0,2112.0,5.4,96.0,1
SI,91.2,3.2,54.73,5.49,4.0,1,0,0.0,0,0,1.62,0.61,-0.56,1.92,1,0,0,2,5,42.0,81.2,1.0,89.6,2262.0,5.8,106.0,0
FF,95.9,2.99,54.6,5.84,11.0,1,0,0.0,0,0,1.14,1.02,-1.56,3.54,1,1,0,1,5,0.0,0.0,0.0,94.8,2325.0,5.9,129.0,1
SL,80.2,2.98,55.2,5.68,9.0,1,0,0.0,0,0,-0.82,-0.03,0.41,2.04,0,1,1,1,5,138.0,84.3,11.0,78.6,2276.0,5.3,283.0,2
SL,79.8,3.09,55.42,5.67,5.0,1,0,1.0,0,0,-1.08,-0.56,0.25,1.99,0,0,1,1,5,0.0,0.0,0.0,77.9,2330.0,5.1,304.0,2
SI,97.3,3.34,54.86,5.54,5.0,1,0,1.0,0,0,1.62,0.25,0.12,2.33,0,0,0,1,5,0.0,0.0,0.0,95.9,2192.0,5.6,95.0,2
SI,91.0,3.19,55.06,5.53,14.0,1,0,0.0,0,0,1.54,0.11,1.86,1.88,0,0,0,0,5,0.0,0.0,0.0,89.2,2100.0,5.4,89.0,2
SL,77.5,3.18,55.64,5.62,8.0,1,0,1.0,0,0,-1.35,-0.46,0.1,2.09,0,0,0,2,4,0.0,0.0,0.0,75.3,2092.0,4.9,295.0,2
CH,87.3,3.32,55.01,5.37,14.0,1,0,0.0,0,0,1.54,0.17,1.21,2.51,0,0,0,1,4,0.0,0.0,0.0,86.0,2076.0,5.5,91.0,2
SI,91.3,3.3,55.08,5.46,6.0,1,0,1.0,0,0,1.42,0.3,0.52,2.42,0,0,0,0,4,0.0,0.0,0.0,89.7,2072.0,5.4,97.0,2
CH,89.1,3.19,54.62,5.48,8.0,1,0,0.0,0,0,1.56,0.63,0.23,1.81,1,0,1,2,3,0.0,0.0,0.0,87.9,2174.0,5.9,107.0,0
FF,96.1,3.16,54.5,5.55,11.0,1,0,1.0,0,0,1.27,0.83,-0.9,2.65,1,0,1,1,3,0.0,0.0,0.0,95.0,2350.0,6.0,119.0,0
SL,82.9,3.12,55.34,5.62,6.0,1,0,1.0,0,0,-0.74,-0.32,0.44,2.4,1,0,1,0,3,0.0,0.0,0.0,81.3,2536.0,5.2,302.0,0
SI,94.9,3.37,54.8,5.33,4.0,1,0,0.0,0,0,1.5,0.03,-0.41,2.01,0,1,0,0,3,244.0,90.3,17.0,93.5,2225.0,5.7,87.0,0
